id,published_at,title,symbol,name,snippet,highlight,url,sentiment
1,2023-06-15T17:19:35.000000Z,Global Digital Transformation Market Report 2023: Plummeting Technology Costs and Increasing use of Social Media Applications Drive Growth – ResearchAndMarkets.com,MSFT,Microsoft Corporation,Global Digital Transformation Market Report 2023: Plummeting Technology Costs and Increasing use of Social Media Applications Drive Growth – ResearchAndMarket...,"Companies Mentioned

Cisco Systems

<em>Microsoft</em> <em>Corporation</em>

Sailpoint Technologies

Oracle

DELL

IBM

HITACHI

CA Technologies

Okta

Micro Focus

Centrify Corp

Key Topics Covered:

1. Executive Summary

2. Market Overview

2.1. Market Definitions

2.2. Market Taxonomy

2.3. Market Dynamics

2.3.1. Drivers

2.3.2. Restraints

2.4.",https://www.startup365.fr/global-digital-transformation-market-report-2023-plummeting-technology-costs-and-increasing-use-of-social-media-applications-drive-growth-researchandmarkets-com/,743
3,2023-06-15T16:55:58.000000Z,"Wall street se reprend, les rendements baissent après les données économiques",MSFT,Microsoft Corporation,"(Pour un blog Reuters en direct sur les marchés boursiers américains, britanniques et européens, cliquez ou tapez LIVE/ dans une fenêtre de nouvelles)

* Le...","Apple, <em>Microsoft</em> et Meta Platforms ont gagné entre 0,7 % et 2,6 %.

""À ce stade, beaucoup d'argent a été mis de côté par les personnes qui avaient peur de la récession, et au fur et à mesure que les inquiétudes disparaissent, les gens reviennent vers les actions"", a déclaré David Russell, vice-président de Market Intelligence chez TradeStation.",https://www.zonebourse.com/cours/indice/S-P-500-4985/actualite/Wall-street-se-reprend-les-rendements-baissent-apres-les-donnees-economiques-44123820/,0.0
5,2023-06-15T16:24:19.000000Z,Markets Rise Midday as Tech Stocks Climb,MSFT,Microsoft Corporation,"Key Takeaways U.S. equities advanced at midday on June 15, 2023 as tech stocks climbed after the Fed paused rate hikes.

Tech stocks advanced, with shares of Mi...","Tech stocks advanced, with shares of <em>Microsoft</em> trading at an all-time high.

Shares of home builders gained after Lennar posted better-than-expected profit and raised its outlook for home deliveries this year.",https://www.investopedia.com/markets-rise-midday-as-tech-stocks-climb-amid-rate-hike-optimism-7547216,872
1,2023-06-15T16:20:06.000000Z,"Ethenea: azionario Usa squilibrato, un quarto dell’S&P 500 concentrato in 5 titoli Da FinanciaLounge",MSFT,Microsoft Corporation,"Pubblicato 15.06.2023 20:00

© Reuters. Ethenea: azionario Usa squilibrato, un quarto dell’S&P 500 concentrato in 5 titoli

AMZN -0,11% Aggiungi/Rimuovi dal ...","Aggiungi/Rimuovi dal Portafoglio AAPL +0,69% Aggiungi/Rimuovi dal Portafoglio GOOGL +0,07% Aggiungi/Rimuovi dal Portafoglio MSFT +2,28% Aggiungi/Rimuovi dal Portafoglio US2000 +0,19% Aggiungi/Rimuovi dal Portafoglio GOOG +0,14% Aggiungi/Rimuovi dal Portafoglio

Il portfolio manager Christian Schmitt, commenta la concentrazione su Apple (NASDAQ: ), <em>Microsoft</em>",https://it.investing.com/news/economy/ethenea-azionario-usa-squilibrato-un-quarto-dellsp-500-concentrato-in-5-titoli-2151500,0.91
3,2023-06-15T15:47:10.000000Z,"Peter Lynch Said: If You Spend 13 Minutes A Year On Economics, You've Wasted 10 Minutes",MSFT,Microsoft Corporation,"winyuu

Unless you've read a lot of older investment books, chances are members of the Gen Z or Millennial generations haven't heard of legendary stock picker P...","Trust me, year-to-date through June 14, 2023, I get it that Nvidia (NVDA) is up 194% ($146 to $430), Apple (AAPL) is up 41.5% ($130 to $184), <em>Microsoft</em> (MSFT) is up 40.4% ($240 to $337), Meta Platforms (META) is up 127.5% ($120 to $273), and Tesla (TSLA) is up 109% ($123 to $257).

Are these stocks very stretched and overvalued?",https://seekingalpha.com/article/4611743-as-peter-lynch-said-if-you-spend-13-minutes-a-year-on-economics-youve-wasted-10-minutes,5.106
5,2023-06-15T15:39:00.000000Z,US stocks are trading to new session highs. S&P above 4400,MSFT,Microsoft Corporation,"The major US stock indices are trading to new session highs as they react to weaker employment data and the thought that inflation will come down, growth will b...","<em>Microsoft</em> is trading up 2.2% and is closing in on the all-time high of 3 and $49.67. The current price is trading at $344.77. Caterpillar, Boeing, and Chevron are all higher as well.

The S&P index is back above the 4400 level currently trading at 4406, up 33.37 points or 0.76%. That is the highest level since April 21.",https://www.forexlive.com/technical-analysis/us-stocks-are-trading-to-new-session-highs-sp-above-4400-20230615/,2.732
1,2023-06-15T15:36:00.000000Z,Have You Missed the 2023 Stock Rally?,MSFT,Microsoft Corporation,"(1:00) - What Should Investors Know About ETF Inflows Right Now?

(12:45) - Can The Meet Kevin Pricing Power ETF Be The Next ARKK?

(18:00) - What Is The Best P...","<em>Microsoft</em> Corp. (MSFT)

<em>Microsoft</em> has been one of the big winners with AI in 2023. Shares are up 41% year-to-date.

But the AI impact isn’t really reflected in the company’s earnings yet. Microsoft’s earnings are expected to rise just 4.8% in fiscal 2023 to $9.65 from $9.21 last year.",https://finance.yahoo.com/news/missed-2023-stock-rally-153600449.html?.tsrc=rss,6.486
3,2023-06-15T15:27:00.000000Z,ETtoday財經雲,MSFT,Microsoft Corporation,ＡＩ題材持續發酵，加權指數攻抵萬七大關，相關族群漲勢仍屬現在進行式；然而，也有些其他產業的個股，正在醞釀下?...,"文／黃俊超

美股籠罩多頭氛圍，S&P 500指數自去年十月低點漲幅逾兩成，達到定義上的牛市，S&P 500、Nasdaq與費城半導體，指數，持續創下今年來新高，ＡＩ題材搭配聯準會升息進入尾聲，是最主要的兩大原因，市場對於經濟後市展望看法分歧，本波漲勢主要集中在<em>Microsoft</em>、Google、Amazon、Meta、Nvidia、Tesla、Apple等少數的大型龍頭股身上。

老牌電子股大殺四方

[廣告]請繼續往下閱讀...",https://finance.ettoday.net/news/2520806?from=rss&redirect=1,3.612
5,2023-06-15T15:05:00.000000Z,[NEW REPORT] Application Transformation Market is estimated to be US$ 44.7 billion by 2032; Growing adoption of Digital Technologies to Fuel Market Growth – By PMI,MSFT,Microsoft Corporation,"Covina, June 15, 2023 (GLOBE NEWSWIRE) -- “According to the latest research study, the demand of “ Application Transformation Market accounted for US$ 10.8 ...","Cognizant

Infosys Limited

Fujitsu Limited

Bell Integrator

Atos SA

<em>Microsoft</em> <em>Corporation</em>

HCL Technologies Ltd.

Oracle Corporation

What are the key benefits of Application Transformation Market?



Enhanced scalability to handle increasing workloads and user demands.",https://www.globenewswire.com/news-release/2023/06/15/2689141/0/en/NEW-REPORT-Application-Transformation-Market-is-estimated-to-be-US-44-7-billion-by-2032-Growing-adoption-of-Digital-Technologies-to-Fuel-Market-Growth-By-PMI.html,-516
1,2023-06-15T15:00:00.000000Z,Software as a Service (SaaS) Market Size Zooming More Than 3.7X to Touch Whopping USD 790 Billion by 2029 | BlueWeave Consulting,MSFT,Microsoft Corporation,"New Delhi, June 15, 2023 (GLOBE NEWSWIRE) -- Global software as a service (SaaS) market is flourishing because of an increasing scalability and flexibility of S...","., Amazon, <em>Microsoft</em> <em>Corporation</em>, IBM Corporation, Salesforce Inc., SAP SE, Oracle Corporation, Cisco Systems, Inc., Hewlett Packard Enterprise Company, and ServiceNow, Inc.",https://www.globenewswire.com/news-release/2023/06/15/2689128/0/en/Software-as-a-Service-SaaS-Market-Size-Zooming-More-Than-3-7X-to-Touch-Whopping-USD-790-Billion-by-2029-BlueWeave-Consulting.html,1.779
3,2023-06-15T14:57:03.000000Z,Mercedes drivers can soon turn to ChatGPT for voice control By Reuters,MSFT,Microsoft Corporation,"Published Jun 15, 2023 10:09AM ET Updated Jun 15, 2023 10:57AM ET

© Reuters. The Mercedes-Benz logo is seen at the 43rd Bangkok International Motor Show, in B...","The ChatGPT deal spells business for <em>Microsoft</em> (NASDAQ: ), which is providing a version of the popular chatbot through its cloud.

Rival Amazon.com (NASDAQ: ) has long worked to install its voice aide Alexa in more cars, and now <em>Microsoft</em> has an answer through its investment in ChatGPT's creator, OpenAI.",https://www.investing.com/news/stock-market-news/mercedes-drivers-can-soon-turn-to-chatgpt-for-voice-control-3106380,4.215
5,2023-06-15T14:36:43.000000Z,MicroVision Stock: Recent Volatility Explained (NASDAQ:MVIS),MSFT,Microsoft Corporation,"Chesky_W

Despite the steep intraday decline of more than 27% earlier this week on news of a proposed share offering and the reiterated hawkish Fed stance on fo...","This is further corroborated by MVIS’ streak of earnings outperformance in recent quarters, with ongoing developments in its automotive lidar hardware and software efforts slowly overtaking its previous linkage to <em>Microsoft</em> <em>Corporation</em> (MSFT), which was a key partner for its legacy business on the provision and licensing of high-definition display systems",https://seekingalpha.com/article/4611723-microvision-recent-volatility-explained,0.0
1,2023-06-15T14:24:06.000000Z,Dow Jones Rallies 225 Points On Surprise Rise In Jobless Claims; Tesla Stock Reverses Higher,MSFT,Microsoft Corporation,"The Dow Jones Industrial Average rallied 225 points Thursday after a heavy slate of economic news, including the Labor Department's first-time jobless claims an...",Dow Jones tech giants Apple (AAPL) and <em>Microsoft</em> (MSFT) were higher after today's stock market open.,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-jobless-claims-tesla-stock-extends-losses/,0.0
3,2023-06-15T14:00:17.000000Z,Logica Capital May 2023 Commentary,MSFT,Microsoft Corporation,"Learn the Insider Secrets of what the Top Hedge Funds are doing TODAY to maximize their upside and gains.

Gates Cap Management Reduces Risk After Rare Down Yea...","State of play: The big five that are responsible for the vast majority of the stock market’s 2023 gains are Apple (up 36% this year), <em>Microsoft</em> (37%), Alphabet (39%), Amazon (44%), and current stock market darling Nvidia, which has surged 159% on AI-related excitement.",https://www.valuewalk.com/logica-capital-may-2023-commentary/,0.93
5,2023-06-15T13:58:24.000000Z,Nvidia And AMD Paint The Same Growth Picture (NASDAQ:AMD),MSFT,Microsoft Corporation,"Just_Super

On Tuesday, Advanced Micro Devices, Inc. (NASDAQ:AMD) hosted its ""Data Center and AI Technology Premier."" Some investors (including me) may have bee...","To put this into perspective, if Lisa Su's projection is reasonable, then Nvidia and AMD combined would be in the same ballpark in 2027 as <em>Microsoft</em> <em>Corporation</em> (MSFT) is today. <em>Microsoft</em> posted revenue of $198 billion for fiscal 2022, compared to the $145 billion estimated for the Nvidia-AMD duo. Even gross margins would likely be similar.",https://seekingalpha.com/article/4611711-nvidia-and-amd-paint-same-growth-picture,-4.767
1,2023-06-15T13:35:12.000000Z,The broader US stocks indices open lower. Off lower levels from overnight trading,MSFT,Microsoft Corporation,The broader US stock indices Indices Stock market indices represents an index that measures a particular stock market or a segment of the stock market. These in...,"The price is down -6 point dollars and $0.50 or -2.52%

<em>Microsoft</em> is trading at $0.15 or 0.03% at 337.60

Nvidia is trading down $4.99 or -1.16% $425

Google is down $0.90 at $122.78

Apple is up $0.41 at $184.32

Meta is trading down $1.55 at $271.70

Adobe will report earnings after the close and their shares are currently trading down $3.85 or -0.80%",https://www.forexlive.com/news/the-broader-us-stocks-indices-open-lower-off-lower-levels-from-overnight-trading-20230615/,296
3,2023-06-15T13:31:00.000000Z,"Amazon's (AMZN) AWS Partners With Veriff, Boosts Clientele",MSFT,Microsoft Corporation,"Amazon AMZN continues to ride on its robust cloud computing arm, Amazon Web Services (""AWS""). Strengthening AWS offerings, which are constantly driving the comp...","Story continues

Conclusion

We believe that AWS’s growing global clientele, on the back of its expanding portfolio as well as data centers and cloud regions, will continue to help the company gain a competitive edge against its peers, namely <em>Microsoft</em> MSFT and Alphabet’s GOOGL Google.



Amazon currently carries a Zacks Rank #3 (Hold).",https://finance.yahoo.com/news/amazons-amzn-aws-partners-veriff-133100458.html?.tsrc=rss,8.834
5,2023-06-15T13:29:00.000000Z,Rally Flags as Yields Rise After Projections of More Hikes,MSFT,Microsoft Corporation,DJI +0.59% Add to/Remove from Watchlist US2000 +0.20% Add to/Remove from Watchlist MSFT +1.79% Add to/Remove from Watchlist FDX +1.29% Add to/Remove from Watchl...,"UnitedHealth is a very big company, but not really close to some of the monsters of the DJIA like Apple (NASDAQ: ) and <em>Microsoft</em> (NASDAQ: ).",https://www.investing.com/analysis/rally-flags-as-yields-rise-after-projections-of-more-hikes-200639072,5.023
1,2023-06-15T13:00:00.000000Z,"AI, ESG Come Together in This ETF",MSFT,Microsoft Corporation,"With artificial intelligence (AI) accounting for a significant portion of broader market ebullience this year, some investors are pondering this disruptive tech...","That much has been highlighted this year, as <em>Microsoft</em> ( MSFT ) and Nvidia ( NVDA ) are among the mega-cap names delivering AI-charged upside for investors. That duo make up QQMG’s largest and third-largest holdings, respectively, but there’s more to this ETF’s AI story.",https://etfdb.com/etf-education-channel/esg-and-ai-come-together-etf/,1.779
3,2023-06-15T12:24:51.000000Z,Analiză XTB: Boom-ul inteligenței artificiale – o privire asupra celor mai promițătoare opt companii din industrie – Income Magazine,MSFT,Microsoft Corporation,"Nasdaq a câștigat peste 30% de la începutul anului, în ciuda ciclului de înăsprire al Fed și a costurilor de finanțare record. Cursa este condusă de ce...","<em>Microsoft</em> (MSFT.US), un gigant cunoscut anterior în principal pentru vânzarea de software Windows, concurează cu Google, deoarece ambele companii lucrează la crearea unei inteligențe artificiale generative optime și eficiente.",https://incomemagazine.ro/analiza-xtb-boom-ul-inteligentei-artificiale-o-privire-asupra-celor-mai-promitatoare-opt-companii-din-industrie/,5.106
5,2023-06-15T12:23:05.000000Z,Morning Reads,MSFT,Microsoft Corporation,"Reads

Todays Open Interest Change

PREMIUM

Prepper

The IPO market is showing some signs of life after waves of economic uncertainty and a monetary policy tig...","<em>Microsoft</em> (MSFT), Activision (ATVI) request 5-day hearing in FTC suit.



Estee Lauder (EL) rises as cosmetics maker teases anti-aging research.",https://www.optionmillionaires.com/morning-reads-276/,-296
1,2023-06-15T23:13:06.000000Z,AMD vs. Nvidia Stock: Which Is the Better Buy Right Now?,NVDA,NVIDIA Corporation,"AMD vs. Nvidia Stock: Which Is the Better Buy Right Now?

In this video, I will look at a few valuation metrics and analyst expectations for Advanced Micro Devi...","<em>Nvidia</em> Stock: Which Is the Better Buy Right Now?

In this video, I will look at a few valuation metrics and analyst expectations for Advanced Micro Devices (NASDAQ: AMD) and <em>Nvidia</em> (<em>NASDAQ</em>: <em>NVDA</em>). Check out the short video to learn more, consider subscribing, and click the special offer link below.",https://finance.yahoo.com/m/f8d3d02b-ba49-36f9-a6fe-b62610ed7275/amd-vs.-nvidia-stock%3A-which.html?.tsrc=rss,765
3,2023-06-15T23:08:13.000000Z,‘Hocus Pocus’,NVDA,NVIDIA Corporation,À hora que este texto for lido já terá havido mais um episódio da série mais seguida dos últimos tempos: vai a Reserva Federal (Fed) subir de novo a taxa ...,"Wall Street, por outro lado, agradece a pausa, que dá mais um empurrão ao mercado: o S&P 500 já subiu 12% desde o início do ano, embora fortemente concentrado nas empresas grandes cujas estratégias envolvem a inteligência artificial: a <em>Nvidia</em> está a subir mais de 160% desde o início do ano, a Microsoft mais de 35%, a Meta 120%.",https://jornaleconomico.pt/noticias/hocus-pocus/,4.404
5,2023-06-15T20:42:38.000000Z,How to Play The AI Boom And NASDAQ Rally,NVDA,NVIDIA Corporation,"In this piece we will talk about how to play the AI boom and the NASDAQ rally according to hedge fund manager Brad Gerstner.

One of the craziest trends these d...","Gerstner's favorite stock for artificial intelligence is <em>NVIDIA</em> <em>Corporation</em> (<em>NASDAQ:NVDA</em>). In his previous talk with CNBC, which came after NVIDIA's stunning results for its first quarter of fiscal year 2024, he shared:

One of the most difficult things about the investment game is behavioral lock in, right.",https://finance.yahoo.com/news/play-ai-boom-nasdaq-rally-204238815.html?.tsrc=rss,8.093
1,2023-06-15T20:42:38.000000Z,How to Play The AI Boom And NASDAQ Rally,NVDA,NVIDIA Corporation,"In this piece we will talk about how to play the AI boom and the NASDAQ rally according to hedge fund manager Brad Gerstner.

One of the craziest trends these d...","Gerstner’s favorite stock for artificial intelligence is <em>NVIDIA</em> <em>Corporation</em> (<em>NASDAQ:NVDA</em>). In his previous talk with CNBC, which came after NVIDIA’s stunning results for its first quarter of fiscal year 2024, he shared:

One of the most difficult things about the investment game is behavioral lock in, right.",https://www.insidermonkey.com/blog/how-to-play-the-ai-boom-and-nasdaq-rally-1157867/,8.093
3,2023-06-15T20:10:06.000000Z,"Adobe: доходы, прибыль побили прогнозы в Q2 От Investing.com",NVDA,NVIDIA Corporation,"Опубликовано 15.06.2023 23:10

© Reuters. Adobe: доходы, прибыль побили прогнозы в Q2

ADBE +2,37% Добавить/У?...","Компания Adobe следует за общим трендом компаний сектора ""Технологии"" в этом месяце

24 мая компания <em>NVIDIA</em> отчиталась о первом квартальном отчете 1,09 $, прибыль составила 7,19B $, по сравнению с прогнозами дохода на акцию в размере 0,92 $ при общих доходах 6,52B $

Доходы Tencent ADR разочаровали ожидания аналитиков в 17 мая в втором квартале, квартальный",https://ru.investing.com/news/stock-market-news/article-2264770,765
5,2023-06-15T19:37:40.000000Z,Apple trades to a new all-time high. Microsoft banging against its high too,NVDA,NVIDIA Corporation,Shares of Apple are trading at a new all-time high today. The high price reached $186.49 which took out the high price from June 6 at $184.93. That high from Ju...,"<em>Nvidia</em> has now turned positive after trading negative for most of the trading day. At session lows, the price of <em>Nvidia</em> was down $-8.50. The high price in the last hour of trading has reached $432.89. Yesterday the price extended above the May 30 high price at $419.38 making a new all-time high.",https://www.forexlive.com/news/apple-trades-to-a-new-all-time-high-microsoft-banging-against-its-high-too-20230615/,-128
1,2023-06-15T18:53:49.000000Z,Market's Starting To Look Like 1987,NVDA,NVIDIA Corporation,"iantfoto

We are not makers of history. We are made by history. - Martin Luther King, Jr.

History doesn't exactly repeat, and we always have to be mindful of c...","Market Performance: Comparing 1987 and 2023

Market Gains

In 1987, the Dow Jones Industrial Average (DJI) at this point year to date was up 25%, while the NASDAQ 100-Index (NDX, QQQ) in 2023 so far is up a staggering 39%, mainly driven by manic behavior in select stocks around AI such as <em>Nvidia</em> (NVDA) and Microsoft (MSFT).",https://seekingalpha.com/article/4611790-markets-starting-to-look-like-1987,0.34
3,2023-06-15T18:17:00.000000Z,Supermicro breidt AMD-productlijnen uit met nieuwe servers en nieuwe processors die geoptimaliseerd zijn voor cloud-native infrastructuur en technisch computergebruik met hoge prestaties,NVDA,NVIDIA Corporation,"De evoluerende portfolio van de serie AMD EPYC 9004 processorsystemen is geoptimaliseerd met maximaal 128 van de nieuwe ""Zen 4c""-kernen, en AMD 3D V-Cache-techn...","GPU-opties omvatten de nieuwste PCIe-, OAM- en <em>NVIDIA</em> SXM-technologie. Deze GPU-systemen zijn ideaal voor werklasten met de meest veeleisende AI-trainingsprestaties, HPC en Big Data Analytics.",https://www.prnewswire.com/news-releases/supermicro-breidt-amd-productlijnen-uit-met-nieuwe-servers-en-nieuwe-processors-die-geoptimaliseerd-zijn-voor-cloud-native-infrastructuur-en-technisch-computergebruik-met-hoge-prestaties-301852396.html,0.0
5,2023-06-15T18:07:24.000000Z,3 Investing Lessons I Learned In Italy,NVDA,NVIDIA Corporation,"Learn the Insider Secrets of what the Top Hedge Funds are doing TODAY to maximize their upside and gains.

Gates Cap Management Reduces Risk After Rare Down Yea...","<em>Nvidia</em> (<em>NASDAQ:NVDA</em>), which controls over 90% of the AI chip market, is another winner I’m continuing to buy.

Investing Lesson #3: Buy “Magical” Technologies

We drove over 300 km up and down mountains, through tiny villages, and along rocky roads while in Tuscany.

It was our first time visiting, but we didn’t once get lost.",https://www.valuewalk.com/3-investing-lessons-i-learned-in-italy/,-1.406
1,2023-06-15T17:29:24.000000Z,The Fed Is Strangling the American Dream... 25 Basis Points at a Time,NVDA,NVIDIA Corporation,"postcards from the florida republic

A few weeks ago, Deere (DR) and PepsiCo (PEP) took part in an AI conference showcasing the role of the tech in future opera...","But after that conference, no cyclical or industrial company that presented at the event rallied the way that <em>NVIDIA</em> (NVDA) or Amazon.com (AMZN) has since the start of January.

Not one.

Meanwhile, Syz Group notes that just seven stocks have increased this market in 2023.",https://moneymorning.com/2023/06/15/the-fed-is-strangling-the-american-dream-25-basis-points-at-a-time/,-258
3,2023-06-15T16:45:04.000000Z,"What's Going On Nvidia, AMD And Peer AI Chipmakers Stocks Thursday",NVDA,NVIDIA Corporation,"Nvidia Corp (NASDAQ: NVDA), Advanced Micro Devices, Inc (NASDAQ: AMD), and peers are trading lower Thursday amid reports of U.S. legislation eliminating Section...","<em>Nvidia</em> Corp (<em>NASDAQ</em>: <em>NVDA</em>), Advanced Micro Devices, Inc (NASDAQ: AMD), and peers are trading lower Thursday amid reports of U.S. legislation eliminating Section 230 immunity for AI companies.

The law would allow the prosecution of social media companies for claims based on emerging generative AI technology, Reuters reports.",https://finance.yahoo.com/news/whats-going-nvidia-amd-peer-164504276.html?.tsrc=rss,-3.612
5,2023-06-15T16:45:04.000000Z,"What's Going On Nvidia, AMD And Peer AI Chipmakers Stocks Thursday",NVDA,NVIDIA Corporation,"Nvidia Corp (NASDAQ: NVDA), Advanced Micro Devices, Inc (NASDAQ: AMD), and peers are trading lower Thursday amid reports of U.S. legislation eliminating Section...","<em>Nvidia</em> Corp (<em>NASDAQ</em>: <em>NVDA</em>), Advanced Micro Devices, Inc (NASDAQ: AMD), and peers are trading lower Thursday amid reports of U.S. legislation eliminating Section 230 immunity for AI companies.

The law would allow the prosecution of social media companies for claims based on emerging generative AI technology, Reuters reports.",https://finance.yahoo.com/news/whats-going-nvidia-amd-peer-164504276.html,-3.612
1,2023-06-15T16:34:50.000000Z,"I buy some stocks. Why my predictions don’t work (aka suck). Still we preserved our capital and, a little of our sanity. « In Search of the Perfect Investment",NVDA,NVIDIA Corporation,"Today and yesterday I bought some Intel (INTC), some Oracle (ORCL), some Eli Lilly (LLY), some Novo Nordisk (NVO) and some more Allbirds (BIRD).

Notes:

+ I’...","Maybe they’ll make chips for <em>Nvidia</em>. Maybe they’ll make faster chips for my favorite ThinkPad laptops? Maybe people will start buying Windows laptops again? Three “maybes” and the stock’s a roaring “buy.” Maybe.

+ I like Oracle because it’s still run by its founder. It looks like he’s paying more attention to his baby, too. End of story.",https://www.technologyinvestor.com/?p=60819,8.105
3,2023-06-15T16:20:06.000000Z,"Ethenea: azionario Usa squilibrato, un quarto dell’S&P 500 concentrato in 5 titoli Da FinanciaLounge",NVDA,NVIDIA Corporation,"Pubblicato 15.06.2023 20:00

© Reuters. Ethenea: azionario Usa squilibrato, un quarto dell’S&P 500 concentrato in 5 titoli

AMZN -0,11% Aggiungi/Rimuovi dal ...","dal Portafoglio GOOGL +0,07% Aggiungi/Rimuovi dal Portafoglio MSFT +2,28% Aggiungi/Rimuovi dal Portafoglio US2000 +0,19% Aggiungi/Rimuovi dal Portafoglio GOOG +0,14% Aggiungi/Rimuovi dal Portafoglio

Il portfolio manager Christian Schmitt, commenta la concentrazione su Apple (NASDAQ: ), Microsoft (NASDAQ: ), Alphabet (NASDAQ: ), Amazon (NASDAQ: ) e <em>NVIDIA</em>",https://it.investing.com/news/economy/ethenea-azionario-usa-squilibrato-un-quarto-dellsp-500-concentrato-in-5-titoli-2151500,5.622
5,2023-06-15T15:53:45.000000Z,"Will AI Replace Your Job? It Depends, Financial Markets Offer Insights",NVDA,NVIDIA Corporation,"How AI Is Revolutionizing Financial Markets And The Job Market

Photo by Bruno Vincent/Getty Images Getty Images

Public anxiety around AI’s potential to upen...","Chipmaker <em>Nvidia</em> NVDA stands out as an early victor in this AI surge becoming the sixth public company in the world valued at over $1 trillion in May this year.

But the picture is not clear-cut.",https://www.forbes.com/sites/alexandramccarroll/2023/06/15/will-ai-replace-your-job-it-depends-financial-markets-offer-insights/,4.404
1,2023-06-15T15:47:10.000000Z,"Peter Lynch Said: If You Spend 13 Minutes A Year On Economics, You've Wasted 10 Minutes",NVDA,NVIDIA Corporation,"winyuu

Unless you've read a lot of older investment books, chances are members of the Gen Z or Millennial generations haven't heard of legendary stock picker P...","Trust me, year-to-date through June 14, 2023, I get it that <em>Nvidia</em> (NVDA) is up 194% ($146 to $430), Apple (AAPL) is up 41.5% ($130 to $184), Microsoft (MSFT) is up 40.4% ($240 to $337), Meta Platforms (META) is up 127.5% ($120 to $273), and Tesla (TSLA) is up 109% ($123 to $257).

Are these stocks very stretched and overvalued?",https://seekingalpha.com/article/4611743-as-peter-lynch-said-if-you-spend-13-minutes-a-year-on-economics-youve-wasted-10-minutes,5.106
3,2023-06-15T15:36:00.000000Z,Have You Missed the 2023 Stock Rally?,NVDA,NVIDIA Corporation,"(1:00) - What Should Investors Know About ETF Inflows Right Now?

(12:45) - Can The Meet Kevin Pricing Power ETF Be The Next ARKK?

(18:00) - What Is The Best P...","<em>NVIDIA</em> Corp. (NVDA)

<em>NVIDIA</em> is one of the hottest stocks on Wall Street thanks to the surge in AI business. Shares are up 194.2% year-to-date.

Earnings are expected to rise 128.7% in fiscal 2024 to $7.64 from $3.34 after <em>NVIDIA</em> surprised the Street by guiding much higher than expected. 15 estimates have been revised higher in the last 30 days.",https://finance.yahoo.com/news/missed-2023-stock-rally-153600449.html?.tsrc=rss,7.184
5,2023-06-15T15:28:00.000000Z,先探／謝金河：台灣正能量股躍出,NVDA,NVIDIA Corporation,"文／謝金河

二○二三年已經過了近半，在美國暴力升息下，利率從○∼○．二五％拉升到五∼五．二五％，十三日美國?...","台股光芒萬丈的漲勢核心

今年黃仁勳領銜的<em>Nvidia</em>無疑是照亮全球股市最搶眼的亮點，台股也因為ＡＩ發光，照亮了跟ＡＩ連結的相關個股，尤其是台積電也因<em>Nvidia</em>而水漲船高，股價拉升到五九四元，ＡＤＲ也寫下一一○．六九美元的波段新高，台股加權指數寫下一七二五九．二三的波段新高。

[廣告]請繼續往下閱讀...

今年台灣出口明顯衰退，ＧＤＰ從去年第四季出現○．八六％的負成長，首季又出現三．",https://finance.ettoday.net/news/2520812?from=rss&redirect=1,0.34
1,2023-06-15T15:27:00.000000Z,ETtoday財經雲,NVDA,NVIDIA Corporation,ＡＩ題材持續發酵，加權指數攻抵萬七大關，相關族群漲勢仍屬現在進行式；然而，也有些其他產業的個股，正在醞釀下?...,"文／黃俊超

美股籠罩多頭氛圍，S&P 500指數自去年十月低點漲幅逾兩成，達到定義上的牛市，S&P 500、Nasdaq與費城半導體，指數，持續創下今年來新高，ＡＩ題材搭配聯準會升息進入尾聲，是最主要的兩大原因，市場對於經濟後市展望看法分歧，本波漲勢主要集中在Microsoft、Google、Amazon、Meta、<em>Nvidia</em>、Tesla、Apple等少數的大型龍頭股身上。

老牌電子股大殺四方

[廣告]請繼續往下閱讀...",https://finance.ettoday.net/news/2520806?from=rss&redirect=1,0.0
3,2023-06-15T15:23:17.000000Z,Nvidia: What Were You Thinking? (Or: Growth Does Not Justify $400) (NASDAQ:NVDA),NVDA,NVIDIA Corporation,"Adrian Los

One of the most interesting stocks (and companies) right now is without much doubt Nvidia Corporation (NASDAQ:NVDA), as it seems to be a stock of su...","Adrian Los

One of the most interesting stocks (and companies) right now is without much doubt <em>Nvidia</em> <em>Corporation</em> (<em>NASDAQ:NVDA</em>), as it seems to be a stock of superlatives right now. <em>Nvidia</em> is the stock with the best year-to-date performance in the Nasdaq-100 Index (NDX) as well as the S&P 500 (SP500).",https://seekingalpha.com/article/4611734-nvidia-what-were-you-thinking-or-growth-does-not-justify-400,8.659
5,2023-06-15T14:56:53.000000Z,"Stock Market Adds To Gains As S&P 500, Nasdaq Try To Extend Win Streaks; Domino's Impresses Wall Street",NVDA,NVIDIA Corporation,"The major stock market indexes continued higher Thursday midday following optimistic retail sales and jobs data that pointed to a softening labor market.

X

Af...","Semiconductor stocks pulled back in heavy action after a big run, with Advanced Micro Devices (AMD) falling 2.8% while Taiwan Semiconductor (TSM) slid 1.1% and <em>Nvidia</em> (NVDA) initially fell more than 1% but recovered somewhat, dropping 0.3%.",https://www.investors.com/market-trend/stock-market-today/stock-market-got-some-good-news-homebuilder-stock-hits-a-high/,516
